# Resultados de ejecución para OpenMP
# Formato: N P Tiempo(µs)

1200 1   4426580 
1200 1   4110034 
1200 1   2603455 
1200 1   3370089 
1200 1   4079088 
1200 1   3532329 
1200 1   4195707 
1200 2   1558793 
1200 2   1583678 
1200 2   1707295 
1200 2   2138089 
1200 2   2097131 
1200 2   2183502 
1200 2   1901473 
1200 2   1913775 
1200 2   2009542 
1200 2   1877401 
1200 2   2028320 
1200 2   1973926 
1200 2   1992949 
1200 2   1961923 
1200 2   2019813 
1200 2   2042157 
1200 2   2036201 
1200 2   1952157 
1200 2   1541962 
1200 2   1536945 
1200 2   1852936 
1200 2   2043376 
1200 2   1902375 
1200 2   2015426 
1200 2   2009123 
1200 2   1953708 
1200 2   2046167 
1200 2   1985850 
1200 2   1919690 
1200 2   2041262 
1200 4    919153 
1200 4    967504 
1200 4    953668 
1200 4    905673 
1200 4    958962 
1200 4    957501 
1200 4    917428 
1200 4    943375 
1200 4   1017094 
1200 4    915867 
1200 4    976893 
1200 4    948337 
1200 4    970231 
1200 4    928957 
1200 4    952666 
1200 4    943045 
1200 4    941694 
1200 4    902531 
1200 4    970038 
1200 4    964322 
1200 4    983067 
1200 4    909005 
1200 4   1016523 
1200 4    948941 
1200 4   1050301 
1200 4    908551 
1200 4    914090 
1200 4    992979 
1200 4   1164170 
1200 4    985550 
2400 1  90386651 
2400 1  91412101 
2400 1  83606110 
2400 1  97297710 
2400 1  94582471 
2400 1  94302424 
2400 1  91265530 
2400 1  83389243 
2400 1  94407044 
2400 1  90526617 
2400 1  87326946 
2400 1  96679646 
2400 1  94402972 
2400 1 104609112 
2400 1  84959379 
2400 1  98519920 
2400 1  89134764 
2400 1 101130281 
2400 1  97093707 
2400 1  98414824 
2400 1  85404081 
2400 1  90786921 
2400 1 100301271 
2400 1  91504525 
2400 1  89723432 
2400 1  93740148 
2400 1  92331513 
2400 1  97873363 
2400 1  88020323 
2400 1  82425312 
2400 2  45794466 
2400 2  45110855 
2400 2  46008105 
2400 2  41610468 
2400 2  43777169 
2400 2  45068805 
2400 2  45634510 
2400 2  42925581 
2400 2  43293866 
2400 2  45500113 
2400 2  46707960 
2400 2  45532013 
2400 2  46366062 
2400 2  45098653 
2400 2  46781138 
2400 2  43351882 
2400 2  45295243 
2400 2  44985245 
2400 2  46850098 
2400 2  41756695 
2400 2  43968169 
2400 2  44729898 
2400 2  41422342 
2400 2  46132787 
2400 2  43670414 
2400 2  44350853 
2400 2  43941971 
2400 2  45455334 
2400 2  44495901 
2400 2  46604534 
2400 4  22760903 
2400 4  22582238 
2400 4  24405177 
2400 4  23215697 
2400 4  22842532 
2400 4  24678978 
2400 4  24636438 
2400 4  23862841 
2400 4  23864815 
2400 4  24587359 
2400 4  24391591 
2400 4  24084773 
2400 4  24659511 
2400 4  23814580 
2400 4  22410884 
2400 4  24849139 
2400 4  23483484 
2400 4  23483847 
2400 4  24104699 
2400 4  23536918 
2400 4  22956622 
2400 4  23398530 
2400 4  23368982 
2400 4  23109407 
2400 4  23709002 
2400 4  23277752 
2400 4  23041295 
2400 4  24321174 
2400 4  24503080 
2400 4  22470768 
